Name
fcy:FRACYDRAFT_135771 K02320 DNA polymerase alpha subunit A [EC:2.7.7.7] | (GenBank) DNA_pol_B-domain-containing protein 
fcy:FRACYDRAFT_268218 no KO assigned | (GenBank) ankyrin 
fcy:FRACYDRAFT_268220 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268221 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268222 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268226 K10144 RING finger and CHY zinc finger domain-containing protein 1 [EC:2.3.2.27] | (GenBank) hypothe 
fcy:FRACYDRAFT_268227 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268229 K02912 large subunit ribosomal protein L32e | (GenBank) ribosomal protein L32e 
fcy:FRACYDRAFT_268233 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268235 K01725 cyanate lyase [EC:4.2.1.104] | (GenBank) Cyanate_lyase-domain-containing protein 
fcy:FRACYDRAFT_268237 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268240 K02136 F-type H+-transporting ATPase subunit gamma | (GenBank) ATP synthase F1 gamma 
fcy:FRACYDRAFT_268242 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268251 K13649 folate receptor | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268253 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268254 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268255 K02183 calmodulin | (GenBank) EF-hand 
fcy:FRACYDRAFT_268257 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268259 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268262 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268264 K02955 small subunit ribosomal protein S14e | (GenBank) RPS11; putative 40S ribosomal protein S11 
fcy:FRACYDRAFT_268266 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268268 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268271 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268273 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268274 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268279 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268281 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268289 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268292 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268306 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268307 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268310 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268311 K02873 large subunit ribosomal protein L13e | (GenBank) ribosomal protein L13e 
fcy:FRACYDRAFT_268312 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268314 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268323 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268324 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268325 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268326 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268327 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268329 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268330 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268331 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_268332 K10046 GDP-D-mannose 3', 5'-epimerase [EC:5.1.3.18 5.1.3.-] | (GenBank) RMLB2_UXS2_1; putative bifun "
fcy:FRACYDRAFT_268337 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268339 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268342 no KO assigned | (GenBank) L domain-like protein 
fcy:FRACYDRAFT_268346 no KO assigned | (GenBank) IMP3; carbohydrate phosphatase 
fcy:FRACYDRAFT_268347 no KO assigned | (GenBank) IMP2; putative inositol monophosphatase 
fcy:FRACYDRAFT_268349 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268351 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268352 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268353 K18327 RNA exonuclease 4 [EC:3.1.-.-] | (GenBank) Exonuclease 
fcy:FRACYDRAFT_268355 no KO assigned | (GenBank) Band_7-domain-containing protein 
fcy:FRACYDRAFT_268360 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268363 K02953 small subunit ribosomal protein S13e | (GenBank) Ribosomal_S13_N-domain-containing protein 
fcy:FRACYDRAFT_268364 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268367 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268368 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268370 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268372 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268373 K02934 large subunit ribosomal protein L6e | (GenBank) 60S ribosomal protein L6 CgRPL6 
fcy:FRACYDRAFT_268375 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268377 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268378 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268380 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268382 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268390 K02993 small subunit ribosomal protein S7e | (GenBank) ribosomal protein S7 
fcy:FRACYDRAFT_268391 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268392 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268393 K03247 translation initiation factor 3 subunit H | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268396 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268397 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268399 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268400 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268401 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268403 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268405 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268406 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268408 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268409 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268410 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268412 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268413 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268420 K11275 histone H1/5 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268422 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268424 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268432 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268435 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268438 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268439 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268440 no KO assigned | (GenBank) NAD(P)-binding protein 
fcy:FRACYDRAFT_268443 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268444 K03428 magnesium-protoporphyrin O-methyltransferase [EC:2.1.1.11] | (GenBank) ChlM; Mg-protoporphyri 
fcy:FRACYDRAFT_268446 no KO assigned | (GenBank) S-adenosyl-L-methionine-dependent methyltransferase 
fcy:FRACYDRAFT_268447 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268448 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268449 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268450 no KO assigned | (GenBank) RNI-like protein 
fcy:FRACYDRAFT_268451 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268452 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268454 K02868 large subunit ribosomal protein L11e | (GenBank) putative 60S ribosomal protein L11a 
fcy:FRACYDRAFT_268455 no KO assigned | (GenBank) stabilizer of iron transporter SufD 
fcy:FRACYDRAFT_268457 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268458 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268461 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268462 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268465 K02964 small subunit ribosomal protein S18e | (GenBank) ribosomal protein S13 
fcy:FRACYDRAFT_268467 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268470 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268473 K00611 ornithine carbamoyltransferase [EC:2.1.3.3] | (GenBank) ornithine carbamoyltransferase 
fcy:FRACYDRAFT_268481 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268488 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268490 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268491 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268492 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268493 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_268496 K19073 divinyl chlorophyllide a 8-vinyl-reductase [EC:1.3.1.75] | (GenBank) DVR1; 3,8-divinyl protoc "
fcy:FRACYDRAFT_268497 K10203 elongation of very long chain fatty acids protein 6 [EC:2.3.1.199] | (GenBank) GNS1/SUR4 memb 
fcy:FRACYDRAFT_268500 K01599 uroporphyrinogen decarboxylase [EC:4.1.1.37] | (GenBank) UROD2; uroporphyrinogen III decarbox 
fcy:FRACYDRAFT_268501 K13174 THO complex subunit 5 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268503 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268504 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268508 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268515 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268516 K04078 chaperonin GroES | (GenBank) GroES-like protein 
fcy:FRACYDRAFT_268521 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268525 K01867 tryptophanyl-tRNA synthetase [EC:6.1.1.2] | (GenBank) tryptophanyl-tRNA synthetase 
fcy:FRACYDRAFT_268529 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268530 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268538 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268540 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268544 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268545 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268548 no KO assigned | (GenBank) NAD(P)-binding protein 
fcy:FRACYDRAFT_268550 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268552 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268556 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268557 K08495 golgi SNAP receptor complex member 1 | (GenBank) V-snare-domain-containing protein 
fcy:FRACYDRAFT_268558 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268561 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268562 no KO assigned | (GenBank) TPT1; triosephosphate translocator 
fcy:FRACYDRAFT_268563 no KO assigned | (GenBank) thioredoxin-domain-containing protein 
fcy:FRACYDRAFT_268565 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268566 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268567 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268570 no KO assigned | (GenBank) Fasciclin-domain-containing protein 
fcy:FRACYDRAFT_268571 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268574 K14842 ribosome biogenesis protein NSA2 | (GenBank) ribosomal protein S8e 
fcy:FRACYDRAFT_268575 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268577 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268578 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268581 K03937 NADH dehydrogenase (ubiquinone) Fe-S protein 4 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268583 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268585 K14842 ribosome biogenesis protein NSA2 | (GenBank) ribosomal protein S8e 
fcy:FRACYDRAFT_268587 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268591 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268594 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268596 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268597 K03030 26S proteasome regulatory subunit N11 | (GenBank) Mov34-domain-containing protein 
fcy:FRACYDRAFT_268598 no KO assigned | (GenBank) mitochondrial carrier 
fcy:FRACYDRAFT_268604 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268607 K06215 pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6] | (GenBank) vitamin B6 biosynthesis 
fcy:FRACYDRAFT_268613 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268614 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268616 no KO assigned | (GenBank) UBQ; putative polyubiquitin 
fcy:FRACYDRAFT_268618 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268622 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268624 no KO assigned | (GenBank) LHCF18; fucoxanthin-chlorophyll a-c binding protein 
fcy:FRACYDRAFT_268626 no KO assigned | (GenBank) LHCF19; fucoxanthin chlorophyll a/c protein 
fcy:FRACYDRAFT_268629 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268630 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268631 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268632 K05543 tRNA-dihydrouridine synthase 2 [EC:1.3.1.91] | (GenBank) FMN-linked oxidoreductase 
fcy:FRACYDRAFT_268636 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268637 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268638 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268639 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268640 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268641 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268642 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268643 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268645 K02937 large subunit ribosomal protein L7e | (GenBank) 60S ribosomal protein L7 
fcy:FRACYDRAFT_268646 K02739 20S proteasome subunit beta 2 [EC:3.4.25.1] | (GenBank) proteasome-domain-containing protein 
fcy:FRACYDRAFT_268647 K11098 small nuclear ribonucleoprotein F | (GenBank) putative membrane-associated protein 
fcy:FRACYDRAFT_268649 no KO assigned | (GenBank) NAD(P)-binding protein 
fcy:FRACYDRAFT_268650 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268654 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268655 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268660 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268664 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268666 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268668 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268669 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268671 K12833 pre-mRNA branch site protein p14 | (GenBank) RNA-binding domain-containing protein 
fcy:FRACYDRAFT_268672 K12418 acyl-lipid (7-3)-desaturase (Delta-4 desaturase) [EC:1.14.19.31] | (GenBank) FAD1; delta-8 fa 
fcy:FRACYDRAFT_268673 K20027 palmitoyltransferase ZDHHC1/11 [EC:2.3.1.225] | (GenBank) zf-DHHC-domain-containing protein 
fcy:FRACYDRAFT_268677 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_268680 K08059 interferon, gamma-inducible protein 30 | (GenBank) hypothetical protein "
fcy:FRACYDRAFT_268682 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268684 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268686 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268687 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268688 K18055 hypoxia-inducible factor 1-alpha inhibitor (HIF hydroxylase) [EC:1.14.11.30] | (GenBank) Clav 
fcy:FRACYDRAFT_268690 K06118 UDP-sulfoquinovose synthase [EC:3.13.1.1] | (GenBank) SQD1_1; putative plastid UDP-sulfoquino 
fcy:FRACYDRAFT_268692 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268693 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268694 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268698 K02150 V-type H+-transporting ATPase subunit E | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268702 no KO assigned | (GenBank) nitrate transporter 
fcy:FRACYDRAFT_268706 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268707 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268709 no KO assigned | (GenBank) Clavaminate synthase-like protein 
fcy:FRACYDRAFT_268713 K02938 large subunit ribosomal protein L8e | (GenBank) ribosomal protein L2 
fcy:FRACYDRAFT_268715 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268716 K02978 small subunit ribosomal protein S27e | (GenBank) putative 40s ribosomal protein S27 
fcy:FRACYDRAFT_268717 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268718 K02896 large subunit ribosomal protein L24e | (GenBank) 60S ribosomal protein L24 
fcy:FRACYDRAFT_268719 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268720 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268724 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268726 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268729 K00799 glutathione S-transferase [EC:2.5.1.18] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268730 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268731 K11094 U2 small nuclear ribonucleoprotein B'' | (GenBank) RNA-binding domain-containing protein 
"fcy:FRACYDRAFT_268736 K02146 V-type H+-transporting ATPase subunit d | (GenBank) ATPase, V0 complex, subunit D "
fcy:FRACYDRAFT_268740 K07213 copper chaperone | (GenBank) copper chaperone-like protein 
fcy:FRACYDRAFT_268741 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268744 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268746 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268747 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268748 no KO assigned | (GenBank) cyclophilin type peptidyl-prolyl cis-trans isomerase 
fcy:FRACYDRAFT_268750 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268751 K00784 ribonuclease Z [EC:3.1.26.11] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268754 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268755 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268758 K12819 pre-mRNA-processing factor SLU7 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268761 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268764 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268766 K00318 proline dehydrogenase [EC:1.5.5.2] | (GenBank) FAD-linked oxidoreductase 
fcy:FRACYDRAFT_268767 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268768 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268769 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268772 no KO assigned | (GenBank) RNI-like protein 
fcy:FRACYDRAFT_268774 K02925 large subunit ribosomal protein L3e | (GenBank) ribosomal protein L3 
fcy:FRACYDRAFT_268776 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268781 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268782 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268783 K24348 UBX domain-containing protein 1/4 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268784 K08738 cytochrome c | (GenBank) Cytochrom_C-domain-containing protein 
fcy:FRACYDRAFT_268787 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268788 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268792 K02636 cytochrome b6-f complex iron-sulfur subunit [EC:7.1.1.6] | (GenBank) rieske iron-sulfur prote 
fcy:FRACYDRAFT_268794 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268796 no KO assigned | (GenBank) LCN_1; Lipocalin 
fcy:FRACYDRAFT_268799 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268800 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268801 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268806 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268807 no KO assigned | (GenBank) IBP-10 protein 
fcy:FRACYDRAFT_268808 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268809 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268811 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268812 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268814 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268816 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268817 K22530 ATPase family AAA domain-containing protein 1 [EC:3.6.1.-] | (GenBank) AAA-domain-containing  
fcy:FRACYDRAFT_268818 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268819 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268820 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268821 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268822 no KO assigned | (GenBank) formyltetrahydrofolate deformylase 
fcy:FRACYDRAFT_268825 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268829 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268830 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268831 no KO assigned | (GenBank) heme oxygenase-like protein 
fcy:FRACYDRAFT_268833 no KO assigned | (GenBank) FAS1 domain-containing protein 
fcy:FRACYDRAFT_268834 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268835 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268837 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268843 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_268844 K02889 large subunit ribosomal protein L21e | (GenBank) RL21, ribosomal protein 21 60S large ribosom "
fcy:FRACYDRAFT_268847 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268848 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268850 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268851 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268853 K04078 chaperonin GroES | (GenBank) chaperonin Cpn10 
fcy:FRACYDRAFT_268854 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268855 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268856 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268857 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268858 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268859 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268860 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268863 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268865 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268866 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268868 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268869 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268870 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268871 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268872 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268873 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268874 no KO assigned | (GenBank) trypsin-like serine protease 
fcy:FRACYDRAFT_268875 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268876 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268877 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268878 K01381 saccharopepsin [EC:3.4.23.25] | (GenBank) Asp-domain-containing protein 
fcy:FRACYDRAFT_268879 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268880 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268883 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268884 no KO assigned | (GenBank) L domain-like protein 
fcy:FRACYDRAFT_268885 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268890 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268891 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268893 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268894 K17795 mitochondrial import inner membrane translocase subunit TIM17 | (GenBank) Tim17-domain-contai 
